subject,source,part,file,length
nw,wsj,12,wsj_1262.v4_gold_conll,19
nw,wsj,12,wsj_1263.v4_gold_conll,18
nw,wsj,12,wsj_1264.v4_gold_conll,34
nw,wsj,12,wsj_1265.v4_gold_conll,4
nw,wsj,12,wsj_1266.v4_gold_conll,15
nw,wsj,12,wsj_1267.v4_gold_conll,119
nw,wsj,12,wsj_1268.v4_gold_conll,18
nw,wsj,12,wsj_1269.v4_gold_conll,56
nw,wsj,12,wsj_1270.v4_gold_conll,49
nw,wsj,12,wsj_1271.v4_gold_conll,38
nw,wsj,12,wsj_1272.v4_gold_conll,56
nw,wsj,12,wsj_1273.v4_gold_conll,49
nw,wsj,12,wsj_1274.v4_gold_conll,45
nw,wsj,12,wsj_1277.v4_gold_conll,3
nw,wsj,12,wsj_1278.v4_gold_conll,3
nw,wsj,12,wsj_1279.v4_gold_conll,7
nw,wsj,12,wsj_1282.v4_gold_conll,9
nw,wsj,12,wsj_1284.v4_gold_conll,47
nw,wsj,12,wsj_1286.v4_gold_conll,82
nw,wsj,12,wsj_1287.v4_gold_conll,15
nw,wsj,12,wsj_1288.v4_gold_conll,21
nw,wsj,12,wsj_1290.v4_gold_conll,4
nw,wsj,12,wsj_1291.v4_gold_conll,17
nw,wsj,12,wsj_1292.v4_gold_conll,3
nw,wsj,12,wsj_1293.v4_gold_conll,21
nw,wsj,12,wsj_1294.v4_gold_conll,29
nw,wsj,12,wsj_1296.v4_gold_conll,48
nw,wsj,12,wsj_1298.v4_gold_conll,6
nw,wsj,12,wsj_1299.v4_gold_conll,20
nw,wsj,13,wsj_1300.v4_gold_conll,4
nw,wsj,13,wsj_1301.v4_gold_conll,4
nw,wsj,13,wsj_1302.v4_gold_conll,103
nw,wsj,13,wsj_1306.v4_gold_conll,19
nw,wsj,13,wsj_1307.v4_gold_conll,37
nw,wsj,13,wsj_1308.v4_gold_conll,4
nw,wsj,13,wsj_1310.v4_gold_conll,7
nw,wsj,13,wsj_1312.v4_gold_conll,44
nw,wsj,13,wsj_1313.v4_gold_conll,13
nw,wsj,13,wsj_1315.v4_gold_conll,32
nw,wsj,13,wsj_1316.v4_gold_conll,20
nw,wsj,13,wsj_1317.v4_gold_conll,72
nw,wsj,13,wsj_1318.v4_gold_conll,11
nw,wsj,13,wsj_1320.v4_gold_conll,65
nw,wsj,13,wsj_1321.v4_gold_conll,5
nw,wsj,13,wsj_1322.v4_gold_conll,82
nw,wsj,13,wsj_1323.v4_gold_conll,43
nw,wsj,13,wsj_1324.v4_gold_conll,7
nw,wsj,13,wsj_1326.v4_gold_conll,3
nw,wsj,13,wsj_1327.v4_gold_conll,47
nw,wsj,13,wsj_1328.v4_gold_conll,52
nw,wsj,13,wsj_1331.v4_gold_conll,66
nw,wsj,13,wsj_1335.v4_gold_conll,28
nw,wsj,13,wsj_1337.v4_gold_conll,53
nw,wsj,13,wsj_1339.v4_gold_conll,31
nw,wsj,13,wsj_1341.v4_gold_conll,6
nw,wsj,13,wsj_1342.v4_gold_conll,4
nw,wsj,13,wsj_1343.v4_gold_conll,6
nw,wsj,13,wsj_1347.v4_gold_conll,18
nw,wsj,13,wsj_1349.v4_gold_conll,23
nw,wsj,13,wsj_1350.v4_gold_conll,6
nw,wsj,13,wsj_1351.v4_gold_conll,6
nw,wsj,13,wsj_1352.v4_gold_conll,4
nw,wsj,13,wsj_1353.v4_gold_conll,32
nw,wsj,13,wsj_1357.v4_gold_conll,5
nw,wsj,13,wsj_1359.v4_gold_conll,6
nw,wsj,13,wsj_1362.v4_gold_conll,6
nw,wsj,13,wsj_1363.v4_gold_conll,9
nw,wsj,13,wsj_1365.v4_gold_conll,11
nw,wsj,13,wsj_1366.v4_gold_conll,57
nw,wsj,13,wsj_1367.v4_gold_conll,85
nw,wsj,13,wsj_1368.v4_gold_conll,41
nw,wsj,13,wsj_1369.v4_gold_conll,4
nw,wsj,13,wsj_1370.v4_gold_conll,3
nw,wsj,13,wsj_1373.v4_gold_conll,44
nw,wsj,13,wsj_1375.v4_gold_conll,52
nw,wsj,13,wsj_1376.v4_gold_conll,68
nw,wsj,13,wsj_1377.v4_gold_conll,71
nw,wsj,13,wsj_1378.v4_gold_conll,2
nw,wsj,13,wsj_1379.v4_gold_conll,17
nw,wsj,13,wsj_1380.v4_gold_conll,14
nw,wsj,13,wsj_1381.v4_gold_conll,11
nw,wsj,13,wsj_1382.v4_gold_conll,5
nw,wsj,13,wsj_1383.v4_gold_conll,3
nw,wsj,13,wsj_1384.v4_gold_conll,1
nw,wsj,13,wsj_1385.v4_gold_conll,3
nw,wsj,13,wsj_1386.v4_gold_conll,30
nw,wsj,13,wsj_1387.v4_gold_conll,42
nw,wsj,13,wsj_1388.v4_gold_conll,58
nw,wsj,13,wsj_1389.v4_gold_conll,29
nw,wsj,13,wsj_1390.v4_gold_conll,52
nw,wsj,13,wsj_1391.v4_gold_conll,29
nw,wsj,13,wsj_1392.v4_gold_conll,3
nw,wsj,13,wsj_1393.v4_gold_conll,4
nw,wsj,13,wsj_1395.v4_gold_conll,5
nw,wsj,13,wsj_1396.v4_gold_conll,17
nw,wsj,13,wsj_1397.v4_gold_conll,62
nw,wsj,13,wsj_1398.v4_gold_conll,8
nw,wsj,14,wsj_1400.v4_gold_conll,3
nw,wsj,14,wsj_1402.v4_gold_conll,3
nw,wsj,14,wsj_1403.v4_gold_conll,5
nw,wsj,14,wsj_1404.v4_gold_conll,21
nw,wsj,14,wsj_1405.v4_gold_conll,29
nw,wsj,14,wsj_1406.v4_gold_conll,2
nw,wsj,14,wsj_1407.v4_gold_conll,12
nw,wsj,14,wsj_1408.v4_gold_conll,2
nw,wsj,14,wsj_1409.v4_gold_conll,23
nw,wsj,14,wsj_1412.v4_gold_conll,18
nw,wsj,14,wsj_1413.v4_gold_conll,12
nw,wsj,14,wsj_1414.v4_gold_conll,4
nw,wsj,14,wsj_1415.v4_gold_conll,15
nw,wsj,14,wsj_1416.v4_gold_conll,21
nw,wsj,14,wsj_1417.v4_gold_conll,3
nw,wsj,14,wsj_1418.v4_gold_conll,32
nw,wsj,14,wsj_1420.v4_gold_conll,1
nw,wsj,14,wsj_1421.v4_gold_conll,32
nw,wsj,14,wsj_1422.v4_gold_conll,23
nw,wsj,14,wsj_1423.v4_gold_conll,24
nw,wsj,14,wsj_1424.v4_gold_conll,49
nw,wsj,14,wsj_1425.v4_gold_conll,4
nw,wsj,14,wsj_1427.v4_gold_conll,2
nw,wsj,14,wsj_1428.v4_gold_conll,40
nw,wsj,14,wsj_1429.v4_gold_conll,20
nw,wsj,14,wsj_1431.v4_gold_conll,6
nw,wsj,14,wsj_1432.v4_gold_conll,48
nw,wsj,14,wsj_1433.v4_gold_conll,3
nw,wsj,14,wsj_1434.v4_gold_conll,31
nw,wsj,14,wsj_1435.v4_gold_conll,45
nw,wsj,14,wsj_1436.v4_gold_conll,50
nw,wsj,14,wsj_1437.v4_gold_conll,4
nw,wsj,14,wsj_1438.v4_gold_conll,13
nw,wsj,14,wsj_1443.v4_gold_conll,9
nw,wsj,14,wsj_1444.v4_gold_conll,6
nw,wsj,14,wsj_1446.v4_gold_conll,56
nw,wsj,14,wsj_1447.v4_gold_conll,22
nw,wsj,14,wsj_1448.v4_gold_conll,39
nw,wsj,14,wsj_1450.v4_gold_conll,61
nw,wsj,14,wsj_1452.v4_gold_conll,3
nw,wsj,14,wsj_1453.v4_gold_conll,61
nw,wsj,14,wsj_1454.v4_gold_conll,4
nw,wsj,14,wsj_1455.v4_gold_conll,68
nw,wsj,14,wsj_1458.v4_gold_conll,8
nw,wsj,14,wsj_1459.v4_gold_conll,4
nw,wsj,14,wsj_1460.v4_gold_conll,8
nw,wsj,14,wsj_1461.v4_gold_conll,9
nw,wsj,14,wsj_1464.v4_gold_conll,70
nw,wsj,14,wsj_1465.v4_gold_conll,7
nw,wsj,14,wsj_1466.v4_gold_conll,6
nw,wsj,14,wsj_1469.v4_gold_conll,60
nw,wsj,14,wsj_1470.v4_gold_conll,47
nw,wsj,14,wsj_1471.v4_gold_conll,8
nw,wsj,14,wsj_1472.v4_gold_conll,7
nw,wsj,14,wsj_1473.v4_gold_conll,32
nw,wsj,14,wsj_1474.v4_gold_conll,47
nw,wsj,14,wsj_1475.v4_gold_conll,4
nw,wsj,14,wsj_1476.v4_gold_conll,5
nw,wsj,14,wsj_1477.v4_gold_conll,5
nw,wsj,14,wsj_1478.v4_gold_conll,9
nw,wsj,14,wsj_1482.v4_gold_conll,26
nw,wsj,14,wsj_1483.v4_gold_conll,4
nw,wsj,14,wsj_1486.v4_gold_conll,10
nw,wsj,14,wsj_1489.v4_gold_conll,5
nw,wsj,14,wsj_1493.v4_gold_conll,50
nw,wsj,14,wsj_1494.v4_gold_conll,6
nw,wsj,14,wsj_1495.v4_gold_conll,20
nw,wsj,14,wsj_1496.v4_gold_conll,6
nw,wsj,14,wsj_1497.v4_gold_conll,5
nw,wsj,14,wsj_1498.v4_gold_conll,2
nw,wsj,14,wsj_1499.v4_gold_conll,47
nw,wsj,15,wsj_1500.v4_gold_conll,39
nw,wsj,15,wsj_1502.v4_gold_conll,35
nw,wsj,15,wsj_1503.v4_gold_conll,4
nw,wsj,15,wsj_1504.v4_gold_conll,50
nw,wsj,15,wsj_1505.v4_gold_conll,58
nw,wsj,15,wsj_1506.v4_gold_conll,36
nw,wsj,15,wsj_1508.v4_gold_conll,5
nw,wsj,15,wsj_1509.v4_gold_conll,4
nw,wsj,15,wsj_1510.v4_gold_conll,2
nw,wsj,15,wsj_1512.v4_gold_conll,25
nw,wsj,15,wsj_1513.v4_gold_conll,3
nw,wsj,15,wsj_1514.v4_gold_conll,7
nw,wsj,15,wsj_1515.v4_gold_conll,49
nw,wsj,15,wsj_1517.v4_gold_conll,8
nw,wsj,15,wsj_1518.v4_gold_conll,4
nw,wsj,15,wsj_1519.v4_gold_conll,4
nw,wsj,15,wsj_1520.v4_gold_conll,6
nw,wsj,15,wsj_1521.v4_gold_conll,3
nw,wsj,15,wsj_1522.v4_gold_conll,4
nw,wsj,15,wsj_1523.v4_gold_conll,3
nw,wsj,15,wsj_1524.v4_gold_conll,6
nw,wsj,15,wsj_1526.v4_gold_conll,2
nw,wsj,15,wsj_1527.v4_gold_conll,3
nw,wsj,15,wsj_1529.v4_gold_conll,18
nw,wsj,15,wsj_1530.v4_gold_conll,3
nw,wsj,15,wsj_1532.v4_gold_conll,5
nw,wsj,15,wsj_1533.v4_gold_conll,4
nw,wsj,15,wsj_1534.v4_gold_conll,5
nw,wsj,15,wsj_1535.v4_gold_conll,5
nw,wsj,15,wsj_1536.v4_gold_conll,4
nw,wsj,15,wsj_1537.v4_gold_conll,6
nw,wsj,15,wsj_1542.v4_gold_conll,9
nw,wsj,15,wsj_1544.v4_gold_conll,4
nw,wsj,15,wsj_1545.v4_gold_conll,5
nw,wsj,15,wsj_1547.v4_gold_conll,36
nw,wsj,15,wsj_1549.v4_gold_conll,53
nw,wsj,15,wsj_1550.v4_gold_conll,49
nw,wsj,15,wsj_1551.v4_gold_conll,15
nw,wsj,15,wsj_1553.v4_gold_conll,6
nw,wsj,15,wsj_1554.v4_gold_conll,63
nw,wsj,15,wsj_1555.v4_gold_conll,17
nw,wsj,15,wsj_1556.v4_gold_conll,42
nw,wsj,15,wsj_1557.v4_gold_conll,5
nw,wsj,15,wsj_1558.v4_gold_conll,5
nw,wsj,15,wsj_1559.v4_gold_conll,2
nw,wsj,15,wsj_1560.v4_gold_conll,24
nw,wsj,15,wsj_1561.v4_gold_conll,19
nw,wsj,15,wsj_1563.v4_gold_conll,19
nw,wsj,15,wsj_1564.v4_gold_conll,49
nw,wsj,15,wsj_1565.v4_gold_conll,7
nw,wsj,15,wsj_1566.v4_gold_conll,43
nw,wsj,15,wsj_1567.v4_gold_conll,93
nw,wsj,15,wsj_1568.v4_gold_conll,60
nw,wsj,15,wsj_1569.v4_gold_conll,92
nw,wsj,15,wsj_1570.v4_gold_conll,57
nw,wsj,15,wsj_1571.v4_gold_conll,18
nw,wsj,15,wsj_1572.v4_gold_conll,80
nw,wsj,15,wsj_1573.v4_gold_conll,5
nw,wsj,15,wsj_1574.v4_gold_conll,87
nw,wsj,15,wsj_1576.v4_gold_conll,3
nw,wsj,15,wsj_1577.v4_gold_conll,3
nw,wsj,15,wsj_1579.v4_gold_conll,2
nw,wsj,15,wsj_1580.v4_gold_conll,2
nw,wsj,15,wsj_1581.v4_gold_conll,7
nw,wsj,15,wsj_1582.v4_gold_conll,25
nw,wsj,15,wsj_1583.v4_gold_conll,47
nw,wsj,15,wsj_1584.v4_gold_conll,2
nw,wsj,15,wsj_1585.v4_gold_conll,11
nw,wsj,15,wsj_1586.v4_gold_conll,61
nw,wsj,15,wsj_1587.v4_gold_conll,13
nw,wsj,15,wsj_1588.v4_gold_conll,9
nw,wsj,15,wsj_1589.v4_gold_conll,4
nw,wsj,15,wsj_1590.v4_gold_conll,24
nw,wsj,15,wsj_1591.v4_gold_conll,17
nw,wsj,15,wsj_1592.v4_gold_conll,5
nw,wsj,15,wsj_1593.v4_gold_conll,9
nw,wsj,15,wsj_1595.v4_gold_conll,6
nw,wsj,15,wsj_1598.v4_gold_conll,5
nw,wsj,16,wsj_1607.v4_gold_conll,10
nw,wsj,16,wsj_1615.v4_gold_conll,83
nw,wsj,16,wsj_1640.v4_gold_conll,23
nw,wsj,16,wsj_1662.v4_gold_conll,5
nw,wsj,16,wsj_1682.v4_gold_conll,41
nw,wsj,16,wsj_1695.v4_gold_conll,48
nw,wsj,17,wsj_1705.v4_gold_conll,62
nw,wsj,17,wsj_1730.v4_gold_conll,37
nw,wsj,17,wsj_1760.v4_gold_conll,75
nw,wsj,18,wsj_1825.v4_gold_conll,55
nw,wsj,18,wsj_1846.v4_gold_conll,27
nw,wsj,18,wsj_1875.v4_gold_conll,135
nw,wsj,19,wsj_1924.v4_gold_conll,36
nw,wsj,19,wsj_1946.v4_gold_conll,44
nw,wsj,19,wsj_1947.v4_gold_conll,23
nw,wsj,19,wsj_1980.v4_gold_conll,19
nw,wsj,19,wsj_1984.v4_gold_conll,34
nw,wsj,19,wsj_1989.v4_gold_conll,5
nw,wsj,20,wsj_2013.v4_gold_conll,167
nw,wsj,20,wsj_2047.v4_gold_conll,13
nw,wsj,20,wsj_2052.v4_gold_conll,59
nw,wsj,21,wsj_2102.v4_gold_conll,41
nw,wsj,21,wsj_2112.v4_gold_conll,67
nw,wsj,21,wsj_2122.v4_gold_conll,3
nw,wsj,21,wsj_2136.v4_gold_conll,41
nw,wsj,21,wsj_2151.v4_gold_conll,48
nw,xinhua,00,chtb_0001.v4_gold_conll,17
nw,xinhua,00,chtb_0002.v4_gold_conll,10
nw,xinhua,00,chtb_0003.v4_gold_conll,12
nw,xinhua,00,chtb_0004.v4_gold_conll,11
nw,xinhua,00,chtb_0005.v4_gold_conll,18
nw,xinhua,00,chtb_0006.v4_gold_conll,17
nw,xinhua,00,chtb_0007.v4_gold_conll,9
nw,xinhua,00,chtb_0008.v4_gold_conll,17
nw,xinhua,00,chtb_0011.v4_gold_conll,19
nw,xinhua,00,chtb_0012.v4_gold_conll,8
nw,xinhua,00,chtb_0013.v4_gold_conll,25
nw,xinhua,00,chtb_0014.v4_gold_conll,14
nw,xinhua,00,chtb_0015.v4_gold_conll,18
nw,xinhua,00,chtb_0016.v4_gold_conll,13
nw,xinhua,00,chtb_0017.v4_gold_conll,9
nw,xinhua,00,chtb_0018.v4_gold_conll,10
nw,xinhua,00,chtb_0021.v4_gold_conll,8
nw,xinhua,00,chtb_0022.v4_gold_conll,11
nw,xinhua,00,chtb_0023.v4_gold_conll,12
nw,xinhua,00,chtb_0024.v4_gold_conll,28
nw,xinhua,00,chtb_0025.v4_gold_conll,16
nw,xinhua,00,chtb_0026.v4_gold_conll,18
nw,xinhua,00,chtb_0027.v4_gold_conll,10
nw,xinhua,00,chtb_0028.v4_gold_conll,9
nw,xinhua,00,chtb_0031.v4_gold_conll,16
nw,xinhua,00,chtb_0032.v4_gold_conll,20
nw,xinhua,00,chtb_0033.v4_gold_conll,19
nw,xinhua,00,chtb_0034.v4_gold_conll,23
nw,xinhua,00,chtb_0035.v4_gold_conll,16
nw,xinhua,00,chtb_0036.v4_gold_conll,9
nw,xinhua,00,chtb_0037.v4_gold_conll,18
nw,xinhua,00,chtb_0038.v4_gold_conll,22
nw,xinhua,00,chtb_0041.v4_gold_conll,9
nw,xinhua,00,chtb_0042.v4_gold_conll,28
nw,xinhua,00,chtb_0043.v4_gold_conll,20
nw,xinhua,00,chtb_0044.v4_gold_conll,8
nw,xinhua,00,chtb_0045.v4_gold_conll,2
nw,xinhua,00,chtb_0046.v4_gold_conll,11
nw,xinhua,00,chtb_0047.v4_gold_conll,13
nw,xinhua,00,chtb_0048.v4_gold_conll,10
nw,xinhua,00,chtb_0051.v4_gold_conll,8
nw,xinhua,00,chtb_0052.v4_gold_conll,26
nw,xinhua,00,chtb_0053.v4_gold_conll,19
nw,xinhua,00,chtb_0054.v4_gold_conll,5
nw,xinhua,00,chtb_0055.v4_gold_conll,10
nw,xinhua,00,chtb_0056.v4_gold_conll,14
nw,xinhua,00,chtb_0057.v4_gold_conll,18
nw,xinhua,00,chtb_0058.v4_gold_conll,16
nw,xinhua,00,chtb_0061.v4_gold_conll,12
nw,xinhua,00,chtb_0062.v4_gold_conll,23
nw,xinhua,00,chtb_0063.v4_gold_conll,4
nw,xinhua,00,chtb_0064.v4_gold_conll,3
nw,xinhua,00,chtb_0065.v4_gold_conll,10
nw,xinhua,00,chtb_0066.v4_gold_conll,12
nw,xinhua,00,chtb_0067.v4_gold_conll,17
nw,xinhua,00,chtb_0068.v4_gold_conll,26
nw,xinhua,00,chtb_0071.v4_gold_conll,19
nw,xinhua,00,chtb_0072.v4_gold_conll,44
nw,xinhua,00,chtb_0073.v4_gold_conll,14
nw,xinhua,00,chtb_0074.v4_gold_conll,12
nw,xinhua,00,chtb_0075.v4_gold_conll,14
nw,xinhua,00,chtb_0076.v4_gold_conll,9
nw,xinhua,00,chtb_0077.v4_gold_conll,20
nw,xinhua,00,chtb_0078.v4_gold_conll,5
nw,xinhua,00,chtb_0081.v4_gold_conll,16
nw,xinhua,00,chtb_0082.v4_gold_conll,9
nw,xinhua,00,chtb_0083.v4_gold_conll,17
nw,xinhua,00,chtb_0084.v4_gold_conll,20
nw,xinhua,00,chtb_0085.v4_gold_conll,10
nw,xinhua,00,chtb_0086.v4_gold_conll,21
nw,xinhua,00,chtb_0087.v4_gold_conll,18
nw,xinhua,00,chtb_0088.v4_gold_conll,26
nw,xinhua,00,chtb_0091.v4_gold_conll,13
nw,xinhua,00,chtb_0092.v4_gold_conll,12
nw,xinhua,00,chtb_0093.v4_gold_conll,17
nw,xinhua,00,chtb_0094.v4_gold_conll,14
nw,xinhua,00,chtb_0095.v4_gold_conll,7
nw,xinhua,00,chtb_0096.v4_gold_conll,23
nw,xinhua,00,chtb_0097.v4_gold_conll,23
nw,xinhua,00,chtb_0098.v4_gold_conll,7
nw,xinhua,01,chtb_0101.v4_gold_conll,10
nw,xinhua,01,chtb_0102.v4_gold_conll,16
nw,xinhua,01,chtb_0103.v4_gold_conll,10
nw,xinhua,01,chtb_0104.v4_gold_conll,18
nw,xinhua,01,chtb_0105.v4_gold_conll,17
nw,xinhua,01,chtb_0106.v4_gold_conll,7
nw,xinhua,01,chtb_0107.v4_gold_conll,13
nw,xinhua,01,chtb_0108.v4_gold_conll,19
nw,xinhua,01,chtb_0111.v4_gold_conll,14
nw,xinhua,01,chtb_0112.v4_gold_conll,28
nw,xinhua,01,chtb_0113.v4_gold_conll,10
nw,xinhua,01,chtb_0114.v4_gold_conll,12
nw,xinhua,01,chtb_0115.v4_gold_conll,13
nw,xinhua,01,chtb_0116.v4_gold_conll,19
nw,xinhua,01,chtb_0117.v4_gold_conll,9
nw,xinhua,01,chtb_0118.v4_gold_conll,24
nw,xinhua,01,chtb_0121.v4_gold_conll,15
nw,xinhua,01,chtb_0122.v4_gold_conll,15
nw,xinhua,01,chtb_0123.v4_gold_conll,9
nw,xinhua,01,chtb_0124.v4_gold_conll,10
nw,xinhua,01,chtb_0125.v4_gold_conll,8
nw,xinhua,01,chtb_0126.v4_gold_conll,8
nw,xinhua,01,chtb_0127.v4_gold_conll,17
nw,xinhua,01,chtb_0128.v4_gold_conll,27
nw,xinhua,01,chtb_0131.v4_gold_conll,7
nw,xinhua,01,chtb_0132.v4_gold_conll,20
nw,xinhua,01,chtb_0133.v4_gold_conll,19
nw,xinhua,01,chtb_0134.v4_gold_conll,15
nw,xinhua,01,chtb_0135.v4_gold_conll,11
nw,xinhua,01,chtb_0136.v4_gold_conll,16
nw,xinhua,01,chtb_0137.v4_gold_conll,7
nw,xinhua,01,chtb_0138.v4_gold_conll,8
nw,xinhua,01,chtb_0141.v4_gold_conll,20
nw,xinhua,01,chtb_0142.v4_gold_conll,31
nw,xinhua,01,chtb_0143.v4_gold_conll,28
nw,xinhua,01,chtb_0144.v4_gold_conll,37
nw,xinhua,01,chtb_0145.v4_gold_conll,10
nw,xinhua,01,chtb_0146.v4_gold_conll,9
nw,xinhua,01,chtb_0147.v4_gold_conll,30
nw,xinhua,01,chtb_0148.v4_gold_conll,19
nw,xinhua,01,chtb_0151.v4_gold_conll,16
nw,xinhua,01,chtb_0152.v4_gold_conll,10
nw,xinhua,01,chtb_0153.v4_gold_conll,15
nw,xinhua,01,chtb_0154.v4_gold_conll,19
nw,xinhua,01,chtb_0155.v4_gold_conll,11
nw,xinhua,01,chtb_0156.v4_gold_conll,8
nw,xinhua,01,chtb_0157.v4_gold_conll,6
nw,xinhua,01,chtb_0158.v4_gold_conll,9
nw,xinhua,01,chtb_0161.v4_gold_conll,14
nw,xinhua,01,chtb_0162.v4_gold_conll,9
nw,xinhua,01,chtb_0163.v4_gold_conll,11
nw,xinhua,01,chtb_0164.v4_gold_conll,8
nw,xinhua,01,chtb_0165.v4_gold_conll,14
nw,xinhua,01,chtb_0166.v4_gold_conll,7
nw,xinhua,01,chtb_0167.v4_gold_conll,30
nw,xinhua,01,chtb_0168.v4_gold_conll,13
nw,xinhua,01,chtb_0171.v4_gold_conll,5
nw,xinhua,01,chtb_0172.v4_gold_conll,3
nw,xinhua,01,chtb_0173.v4_gold_conll,6
nw,xinhua,01,chtb_0174.v4_gold_conll,4
nw,xinhua,01,chtb_0175.v4_gold_conll,2
nw,xinhua,01,chtb_0176.v4_gold_conll,10
nw,xinhua,01,chtb_0177.v4_gold_conll,10
nw,xinhua,01,chtb_0178.v4_gold_conll,5
nw,xinhua,01,chtb_0181.v4_gold_conll,6
nw,xinhua,01,chtb_0182.v4_gold_conll,10
nw,xinhua,01,chtb_0183.v4_gold_conll,7
nw,xinhua,01,chtb_0184.v4_gold_conll,11
nw,xinhua,01,chtb_0185.v4_gold_conll,10
nw,xinhua,01,chtb_0186.v4_gold_conll,6
nw,xinhua,01,chtb_0187.v4_gold_conll,7
nw,xinhua,01,chtb_0188.v4_gold_conll,3
nw,xinhua,01,chtb_0191.v4_gold_conll,11
nw,xinhua,01,chtb_0192.v4_gold_conll,7
nw,xinhua,01,chtb_0193.v4_gold_conll,19
nw,xinhua,01,chtb_0194.v4_gold_conll,10
nw,xinhua,01,chtb_0195.v4_gold_conll,3
nw,xinhua,01,chtb_0196.v4_gold_conll,16
nw,xinhua,01,chtb_0197.v4_gold_conll,15
nw,xinhua,01,chtb_0198.v4_gold_conll,8
nw,xinhua,02,chtb_0201.v4_gold_conll,3
nw,xinhua,02,chtb_0202.v4_gold_conll,6
nw,xinhua,02,chtb_0203.v4_gold_conll,3
nw,xinhua,02,chtb_0204.v4_gold_conll,3
nw,xinhua,02,chtb_0205.v4_gold_conll,2
nw,xinhua,02,chtb_0206.v4_gold_conll,17
nw,xinhua,02,chtb_0207.v4_gold_conll,53
nw,xinhua,02,chtb_0208.v4_gold_conll,26
nw,xinhua,02,chtb_0211.v4_gold_conll,6
nw,xinhua,02,chtb_0212.v4_gold_conll,8
nw,xinhua,02,chtb_0213.v4_gold_conll,7
nw,xinhua,02,chtb_0214.v4_gold_conll,15
nw,xinhua,02,chtb_0215.v4_gold_conll,6
nw,xinhua,02,chtb_0216.v4_gold_conll,18
nw,xinhua,02,chtb_0217.v4_gold_conll,6
nw,xinhua,02,chtb_0218.v4_gold_conll,19
nw,xinhua,02,chtb_0221.v4_gold_conll,10
nw,xinhua,02,chtb_0222.v4_gold_conll,14
nw,xinhua,02,chtb_0223.v4_gold_conll,11
nw,xinhua,02,chtb_0224.v4_gold_conll,9
nw,xinhua,02,chtb_0225.v4_gold_conll,8
nw,xinhua,02,chtb_0226.v4_gold_conll,10
nw,xinhua,02,chtb_0227.v4_gold_conll,8
nw,xinhua,02,chtb_0228.v4_gold_conll,4
nw,xinhua,02,chtb_0231.v4_gold_conll,8
nw,xinhua,02,chtb_0232.v4_gold_conll,11
nw,xinhua,02,chtb_0233.v4_gold_conll,10
nw,xinhua,02,chtb_0234.v4_gold_conll,15
nw,xinhua,02,chtb_0235.v4_gold_conll,7
nw,xinhua,02,chtb_0236.v4_gold_conll,13
nw,xinhua,02,chtb_0237.v4_gold_conll,9
nw,xinhua,02,chtb_0238.v4_gold_conll,40
nw,xinhua,02,chtb_0241.v4_gold_conll,11
nw,xinhua,02,chtb_0242.v4_gold_conll,21
nw,xinhua,02,chtb_0243.v4_gold_conll,7
nw,xinhua,02,chtb_0244.v4_gold_conll,15
nw,xinhua,02,chtb_0245.v4_gold_conll,12
nw,xinhua,02,chtb_0246.v4_gold_conll,21
nw,xinhua,02,chtb_0247.v4_gold_conll,11
nw,xinhua,02,chtb_0248.v4_gold_conll,9
nw,xinhua,02,chtb_0251.v4_gold_conll,23
nw,xinhua,02,chtb_0252.v4_gold_conll,29
nw,xinhua,02,chtb_0253.v4_gold_conll,6
nw,xinhua,02,chtb_0254.v4_gold_conll,23
nw,xinhua,02,chtb_0255.v4_gold_conll,14
nw,xinhua,02,chtb_0256.v4_gold_conll,6
nw,xinhua,02,chtb_0257.v4_gold_conll,25
nw,xinhua,02,chtb_0258.v4_gold_conll,32
nw,xinhua,02,chtb_0261.v4_gold_conll,18
nw,xinhua,02,chtb_0262.v4_gold_conll,11
nw,xinhua,02,chtb_0263.v4_gold_conll,10
nw,xinhua,02,chtb_0264.v4_gold_conll,9
nw,xinhua,02,chtb_0265.v4_gold_conll,11
nw,xinhua,02,chtb_0266.v4_gold_conll,9
nw,xinhua,02,chtb_0267.v4_gold_conll,23
nw,xinhua,02,chtb_0268.v4_gold_conll,7
nw,xinhua,02,chtb_0271.v4_gold_conll,10
nw,xinhua,02,chtb_0272.v4_gold_conll,10
nw,xinhua,02,chtb_0273.v4_gold_conll,10
nw,xinhua,02,chtb_0274.v4_gold_conll,10
nw,xinhua,02,chtb_0275.v4_gold_conll,15
nw,xinhua,02,chtb_0276.v4_gold_conll,7
nw,xinhua,02,chtb_0277.v4_gold_conll,8
nw,xinhua,02,chtb_0278.v4_gold_conll,5
nw,xinhua,02,chtb_0281.v4_gold_conll,18
nw,xinhua,02,chtb_0282.v4_gold_conll,10
nw,xinhua,02,chtb_0283.v4_gold_conll,6
nw,xinhua,02,chtb_0284.v4_gold_conll,21
nw,xinhua,02,chtb_0285.v4_gold_conll,8
nw,xinhua,02,chtb_0286.v4_gold_conll,10
nw,xinhua,02,chtb_0287.v4_gold_conll,12
nw,xinhua,02,chtb_0288.v4_gold_conll,7
nw,xinhua,02,chtb_0291.v4_gold_conll,18
nw,xinhua,02,chtb_0292.v4_gold_conll,15
nw,xinhua,02,chtb_0293.v4_gold_conll,10
nw,xinhua,02,chtb_0294.v4_gold_conll,18
nw,xinhua,02,chtb_0295.v4_gold_conll,6
